1626187365743;Model.NeuroTagMarkedAsTargetLogEntry;7
1626187365748;Model.SensorTelemetryLogEntry;99;99;99;94;99;93;96;98;B
1626187365748;Model.ExperimentEventLogEntry;started
1626187568266;Model.NeuroTagMarkedAsTargetLogEntry;1
1626187568266;Model.NeuroTagHitLogEntry;2
1626187570648;Model.NeuroTagMarkedAsTargetLogEntry;6
1626187570648;Model.NeuroTagHitLogEntry;1
1626187570648;Model.NeuroTagConfidenceLogEntry;6;0.1223207
1626187572996;Model.NeuroTagConfidenceLogEntry;6;0.1510618
1626187573296;Model.NeuroTagConfidenceLogEntry;6;0.1723857
1626187573580;Model.NeuroTagConfidenceLogEntry;6;0.2177317
1626187573879;Model.NeuroTagConfidenceLogEntry;6;0.1561987
1626187574178;Model.NeuroTagConfidenceLogEntry;6;0.2000066
1626187574479;Model.NeuroTagConfidenceLogEntry;6;0.2708751
1626187574779;Model.NeuroTagMarkedAsTargetLogEntry;4
1626187574779;Model.NeuroTagHitLogEntry;6
1626187577128;Model.NeuroTagMarkedAsTargetLogEntry;8
1626187577128;Model.NeuroTagHitLogEntry;4
1626187577128;Model.NeuroTagConfidenceLogEntry;8;0.04481238
1626187579460;Model.NeuroTagMarkedAsTargetLogEntry;2
1626187579460;Model.NeuroTagHitLogEntry;8
1626187579460;Model.NeuroTagConfidenceLogEntry;2;0.009332672
1626187581825;Model.NeuroTagMarkedAsTargetLogEntry;8
1626187581825;Model.NeuroTagHitLogEntry;2
1626187584174;Model.NeuroTagConfidenceLogEntry;8;0.2031467
1626187584474;Model.NeuroTagConfidenceLogEntry;8;0.2148255
1626187584758;Model.NeuroTagConfidenceLogEntry;8;0.2257435
1626187585091;Model.NeuroTagConfidenceLogEntry;8;0.1399536
1626187585358;Model.NeuroTagConfidenceLogEntry;8;0.210412
1626187585674;Model.NeuroTagConfidenceLogEntry;8;0.1860443
1626187585973;Model.NeuroTagConfidenceLogEntry;8;0.1799608
1626187586273;Model.NeuroTagConfidenceLogEntry;8;0.2363223
1626187586556;Model.NeuroTagConfidenceLogEntry;8;0.2442798
1626187586856;Model.NeuroTagConfidenceLogEntry;8;0.2143541
1626187587190;Model.NeuroTagConfidenceLogEntry;8;0.189944
1626187587456;Model.NeuroTagMarkedAsTargetLogEntry;0
1626187587456;Model.NeuroTagHitLogEntry;8
1626187589822;Model.NeuroTagMarkedAsTargetLogEntry;7
1626187589822;Model.NeuroTagHitLogEntry;0
1626187589822;Model.NeuroTagConfidenceLogEntry;7;0.007752396
1626187592154;Model.NeuroTagConfidenceLogEntry;7;0.2267964
1626187592488;Model.NeuroTagConfidenceLogEntry;7;0.211938
1626187592753;Model.NeuroTagConfidenceLogEntry;7;0.2373776
1626187593087;Model.NeuroTagConfidenceLogEntry;7;0.2692029
1626187593370;Model.NeuroTagConfidenceLogEntry;7;0.2655865
1626187593670;Model.NeuroTagMarkedAsTargetLogEntry;2
1626187593670;Model.NeuroTagHitLogEntry;7
1626187596019;Model.NeuroTagConfidenceLogEntry;2;0.06557535
1626187596319;Model.NeuroTagConfidenceLogEntry;2;0
1626187596619;Model.NeuroTagConfidenceLogEntry;2;0.07157118
1626187596935;Model.NeuroTagConfidenceLogEntry;2;0.1090098
1626187597234;Model.NeuroTagConfidenceLogEntry;2;0.1380908
1626187597502;Model.NeuroTagConfidenceLogEntry;2;0.1614542
1626187597833;Model.NeuroTagConfidenceLogEntry;2;0.1693007
1626187598118;Model.NeuroTagConfidenceLogEntry;2;0.1304295
1626187598417;Model.NeuroTagConfidenceLogEntry;2;0.1503491
1626187598733;Model.NeuroTagMarkedAsTargetLogEntry;1
1626187598733;Model.NeuroTagHitLogEntry;2
1626187601067;Model.NeuroTagConfidenceLogEntry;1;0.283911
1626187601367;Model.ExperimentEventLogEntry;finished
1626187601368;Model.NeuroTagHitLogEntry;1
